id-col,tweet_id,screen_name,tweet,polaridade,words,filtered,tf,features,label,rawPrediction,probability,prediction
318,784377877944995840,valor_ri,"EDP Energias do Brasil publica ata da reunião do conselho de administração realizada dia 25 de Julho, às 11h00. https://t.co/GL2L47P2c9",0,"['edp', 'energias', 'do', 'brasil', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '25', 'de', 'julho,', 'às', '11h00.', 'https://t.co/gl2l47p2c9']","['edp', 'energias', 'brasil', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '25', 'de', 'julho,', 'às', '11h00.', 'https://t.co/gl2l47p2c9']","(65536,[5501,8462,16531,18454,26889,34240,35492,36449,40049,46257,46421,47558,50499,51852,52663,56168,59491],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[5501,8462,16531,18454,26889,34240,35492,36449,40049,46257,46421,47558,50499,51852,52663,56168,59491],[3.905490084386523,1.6903392907821515,0.0,1.9236870122706031,4.894101477840304,2.2071046859359265,3.1023420086122493,0.8838735886242287,1.7586072619111544,1.0492872221056082,4.57564774672177,2.014201019811435,4.958639998977875,1.9463784234726738,2.03547841825872,1.3210538392514897,4.370853334075757])",0.0,"[-266.8978163559755,-426.2619455561849,-456.6588354379751,-479.4597261553709,-479.299058526685,-479.8409496101668,-479.32269707609254,-478.6837700451465,-479.84255896669686,-479.53665791875704,-478.69132748589624,-479.8455886507728,-479.84748881048824,-478.7978075426396,-479.8409496101668,-479.8455356224336]","[1.0,6.152308082466582e-70,3.871119092801316e-83,4.847697495614322e-93,5.692625001733504e-93,3.311099780772689e-93,5.559637611381441e-93,1.053243937936204e-92,3.305775326340711e-93,4.488740210525296e-93,1.0453141116190809e-92,3.295775027997517e-93,3.289518475165507e-93,9.397300449269652e-93,3.311099780772689e-93,3.295949802107609e-93]",0.0
319,788012987055476736,valor_ri,"Produção de petróleo e gás natural da Petrobras sobe 5,9% em setembro https://t.co/54OgW5rChh",1,"['produção', 'de', 'petróleo', 'e', 'gás', 'natural', 'da', 'petrobras', 'sobe', '5,9%', 'em', 'setembro', 'https://t.co/54ogw5rchh']","['produção', 'de', 'petróleo', 'e', 'gás', 'natural', 'da', 'petrobras', 'sobe', '5,9%', 'em', 'setembro', 'https://t.co/54ogw5rchh']","(65536,[17222,18702,19485,21937,24864,36449,40344,43857,46257,53584,58033,62274,65422],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[17222,18702,19485,21937,24864,36449,40344,43857,46257,53584,58033,62274,65422],[1.5182219041624387,0.0,5.181783550292085,0.0,0.0,0.44193679431211436,0.0,3.696398286527964,1.0492872221056082,5.181783550292085,1.766792846497594,0.0,2.7394365149228808])",1.0,"[-194.10631125191026,-151.15627983209947,-171.57534463092847,-245.86885481946305,-245.9912152751939,-246.26205292582793,-240.98788008122432,-245.09029947442338,-246.2628673083746,-246.1100228227184,-241.8939199330542,-244.46635507034583,-246.26536195680484,-241.7511159465133,-246.26205292582793,-246.2643735852213]","[2.22350625860972e-19,0.9999999986444585,1.3555415423811356e-09,7.359550938074539e-42,6.51194681410654e-42,4.9669243757193905e-42,9.696873066703496e-40,1.603147956432514e-41,4.9628810458292445e-42,5.782469923283327e-42,3.918714308393105e-40,2.991914768234905e-41,4.9505158322618327e-42,4.520251364859573e-40,4.9669243757193905e-42,4.955411200257057e-42]",1.0
320,796071113356931072,valor_ri,CCR publica aviso aos acionistas sobre o pagamento de dividendos intermediários. https://t.co/Oq1qY0lv3R,0,"['ccr', 'publica', 'aviso', 'aos', 'acionistas', 'sobre', 'o', 'pagamento', 'de', 'dividendos', 'intermediários.', 'https://t.co/oq1qy0lv3r']","['ccr', 'publica', 'aviso', 'aos', 'acionistas', 'sobre', 'o', 'pagamento', 'de', 'dividendos', 'intermediários.', 'https://t.co/oq1qy0lv3r']","(65536,[4248,5034,24754,27207,30535,34202,36449,40059,47884,53600,54974,56168],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4248,5034,24754,27207,30535,34202,36449,40059,47884,53600,54974,56168],[3.589152756174366,3.6593570148476147,0.0,5.469465622743866,2.3388140312905046,3.447182494903979,0.44193679431211436,3.977810745966149,4.6709579265260945,2.8626691553468286,3.623638932245535,1.3210538392514897])",0.0,"[-232.7543429778828,-328.411466436948,-350.02361434201964,-393.7604734564385,-399.33668532420836,-399.6017207295095,-393.9004023954636,-399.62621787607293,-399.6030569958746,-399.4559151147153,-394.08404203954876,-399.6055725757677,-395.7386581879968,-399.4675434946493,-399.6017207295095,-399.6055285457564]","[1.0,2.8617989960642276e-42,1.1765287650403983e-51,1.1910389947576782e-70,4.510326033934741e-73,3.4602264570371997e-73,1.0355131407325888e-70,3.376490614499316e-73,3.455605760735068e-73,4.003382591886911e-73,8.617909526277484e-71,3.4469238329846973e-73,1.6474463007258722e-71,3.9570993591255785e-73,3.4602264570371997e-73,3.44707560442137e-73]",0.0
321,796790196557713408,valor_ri,Banco do Brasil publica fato relevante sobre projeções de 2016. https://t.co/0QzqzBOzIl,0,"['banco', 'do', 'brasil', 'publica', 'fato', 'relevante', 'sobre', 'projeções', 'de', '2016.', 'https://t.co/0qzqzbozil']","['banco', 'brasil', 'publica', 'fato', 'relevante', 'sobre', 'projeções', 'de', '2016.', 'https://t.co/0qzqzbozil']","(65536,[6820,23985,29111,30535,35492,36449,43770,52532,56168,62578],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[6820,23985,29111,30535,35492,36449,43770,52532,56168,62578],[4.200954297280359,3.6593570148476147,5.181783550292085,2.3388140312905046,3.1023420086122493,0.44193679431211436,2.887566706968556,0.0,1.3210538392514897,2.887566706968556])",0.0,"[-169.006252326065,-233.38051753048114,-248.93021811690897,-295.1761533920669,-295.29785184175955,-295.5668238409217,-295.31227842724127,-295.58482984984903,-295.56780602976715,-295.41679515711127,-295.58944214915385,-295.56965504323875,-295.57081470900727,-295.4253423041171,-295.5668238409217,-295.569622680091]","[1.0,1.1030922798977708e-28,1.9474337183254778e-35,1.603644816250057e-55,1.4198916969883473e-55,1.0850310453575341e-55,1.3995545585037102e-55,1.0656688081034974e-55,1.0839658631584797e-55,1.2606623830018553e-55,1.0607649423424785e-55,1.0819634474920145e-55,1.0807094587636112e-55,1.2499332334159109e-55,1.0850310453575341e-55,1.0819984638015294e-55]",0.0
322,798903992461860864,valor_ri,B2W Companhia Digital publica atas das reuniões do conselho de administração realizadas dia 10 de Novembro. https://t.co/0d8KJRzaPq,0,"['b2w', 'companhia', 'digital', 'publica', 'atas', 'das', 'reuniões', 'do', 'conselho', 'de', 'administração', 'realizadas', 'dia', '10', 'de', 'novembro.', 'https://t.co/0d8kjrzapq']","['b2w', 'companhia', 'digital', 'publica', 'atas', 'das', 'reuniões', 'conselho', 'de', 'administração', 'realizadas', 'dia', '10', 'de', 'novembro.', 'https://t.co/0d8kjrzapq']","(65536,[8462,9171,18351,18454,19013,36449,39841,41032,41453,43982,44657,51852,56168,60108,62915],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,9171,18351,18454,19013,36449,39841,41032,41453,43982,44657,51852,56168,60108,62915],[1.6903392907821515,0.0,5.268794927281715,1.9236870122706031,3.2123429038265776,0.8838735886242287,3.623638932245535,5.87493073085203,4.894101477840304,3.623638932245535,3.5395558150349937,1.9463784234726738,1.3210538392514897,5.268794927281715,4.447814375211885])",0.0,"[-330.04774828055787,-454.84050471603695,-493.402503275999,-533.6040590673146,-533.4426644899545,-533.9825069019959,-533.4690096053032,-534.0153885830259,-533.984300526583,-533.6804129686456,-526.483811930278,-533.987677103338,-533.9897948274851,-533.6960213448658,-533.9825069019959,-533.9876180033614]","[1.0,6.356155282275351e-55,1.1374473751133194e-71,3.9501853020076915e-89,4.64205458662573e-89,2.705575530312239e-89,4.521356012983515e-89,2.6180583991057814e-89,2.7007270929568766e-89,3.659800319394162e-89,4.8854155468774535e-86,2.69162325917944e-89,2.685929174986505e-89,3.603120271574732e-89,2.705575530312239e-89,2.6917823387518928e-89]",0.0
323,801802763973853186,valor_ri,"JBS realiza assembleia geral extraordinária https://t.co/w5brdhzGhP dia 09 de Dezembro, às 10h00.",0,"['jbs', 'realiza', 'assembleia', 'geral', 'extraordinária', 'https://t.co/w5brdhzghp', 'dia', '09', 'de', 'dezembro,', 'às', '10h00.']","['jbs', 'realiza', 'assembleia', 'geral', 'extraordinária', 'https://t.co/w5brdhzghp', 'dia', '09', 'de', 'dezembro,', 'às', '10h00.']","(65536,[8462,22457,28415,33641,36449,40049,41112,43672,51746,52274,55459,57134],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,22457,28415,33641,36449,40049,41112,43672,51746,52274,55459,57134],[1.6903392907821515,2.732216266949394,2.6968769005040847,0.0,0.44193679431211436,1.7586072619111544,3.905490084386523,3.4181949580307265,2.7540353143440335,4.83347685602387,3.189353385601879,3.3359568597937543])",0.0,"[-187.6077156489352,-317.68858682093463,-322.15425629110905,-347.6928850768268,-347.81387843022577,-348.0808633418653,-347.8309302211478,-348.1021459038381,-348.0820242595933,-347.93296635059045,-348.10759750314514,-348.0842097380053,-348.08558042812786,-347.94306882174754,-348.0808633418653,-348.08417148573614]","[1.0,3.21066836434826e-57,3.6913042263330493e-59,2.991536340494918e-70,2.6506204065925377e-70,2.0295392901938366e-70,2.6058057525284548e-70,1.9868018883136927e-70,2.027184529158586e-70,2.3530345850781142e-70,1.9760001107500136e-70,2.0227589988449233e-70,2.0199883223681572e-70,2.3293827929824395e-70,2.0295392901938366e-70,2.022836375446535e-70]",0.0
324,801896989491347456,valor_ri,Gerdau já levantou mais de US$ 600 milhões com venda de ativos. https://t.co/cudKBVKxVM,1,"['gerdau', 'já', 'levantou', 'mais', 'de', 'us$', '600', 'milhões', 'com', 'venda', 'de', 'ativos.', 'https://t.co/cudkbvkxvm']","['gerdau', 'já', 'levantou', 'mais', 'de', 'us$', '600', 'milhões', 'com', 'venda', 'de', 'ativos.', 'https://t.co/cudkbvkxvm']","(65536,[3495,8717,10306,13995,14822,17409,24739,36449,38266,41399,42484,53391],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0])","(65536,[3495,8717,10306,13995,14822,17409,24739,36449,38266,41399,42484,53391],[4.447814375211885,1.9046388172999087,0.0,0.0,4.370853334075757,3.5395558150349937,0.0,0.8838735886242287,0.0,2.8383764627777843,4.722251220913645,3.5395558150349937])",1.0,"[-215.0850529904486,-179.56155959825352,-211.10678906565857,-297.6776499441858,-297.5194229446881,-298.0681921579369,-293.7162177866663,-298.08635423686115,-298.0691828600632,-297.7565217991476,-298.09100651401667,-298.07104790015836,-298.0722176175176,-297.7651430299336,-298.0681921579369,-298.07101525649773]","[3.7354492620788075e-16,0.9999999999999796,1.995634080163618e-14,5.0446813474441125e-52,5.9095015588414856e-52,3.4136847372382216e-52,2.650097578218623e-50,3.352244753414761e-52,3.410304467207247e-52,4.662084355842956e-52,3.336685402997466e-52,3.403950040111851e-52,3.39997070846035e-52,4.622064210000713e-52,3.4136847372382216e-52,3.404061159315425e-52]",1.0
325,804294064589914112,valor_ri,"Gol publica ata da assembleia geral extraordinária realizada dia 30 de Novembro, às 14h00. https://t.co/4wwHGMxbTV",0,"['gol', 'publica', 'ata', 'da', 'assembleia', 'geral', 'extraordinária', 'realizada', 'dia', '30', 'de', 'novembro,', 'às', '14h00.', 'https://t.co/4wwhgmxbtv']","['gol', 'publica', 'ata', 'da', 'assembleia', 'geral', 'extraordinária', 'realizada', 'dia', '30', 'de', 'novembro,', 'às', '14h00.', 'https://t.co/4wwhgmxbtv']","(65536,[7273,8462,13585,22457,28415,33091,36429,36449,40049,41590,46257,47558,51746,52663,56168],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[7273,8462,13585,22457,28415,33091,36429,36449,40049,41590,46257,47558,51746,52663,56168],[3.816542598370027,1.6903392907821515,3.9531181333757774,2.732216266949394,2.6968769005040847,4.622167762356662,0.0,0.44193679431211436,1.7586072619111544,4.200954297280359,1.0492872221056082,2.014201019811435,2.7540353143440335,2.03547841825872,1.3210538392514897])",0.0,"[-214.2442412657966,-352.88631088566973,-367.4270753877854,-395.7202563276169,-395.84060485944406,-396.1057725485129,-395.86005744173764,-394.943368423508,-396.1070969165949,-395.95982502335136,-394.949587575774,-396.1095900974495,-396.11115377263934,-395.2184946372323,-396.1057725485129,-396.10954645948686]","[1.0,6.144891294348612e-61,2.975366154634416e-67,1.5345041272453604e-79,1.3605088074170775e-79,1.0436154344706404e-79,1.3342991471455159e-79,3.3370767153382635e-79,1.0422342183205088e-79,1.2076044320502483e-79,3.3163873290291764e-79,1.0396389764693854e-79,1.0380145891335396e-79,2.534430545928389e-79,1.0436154344706404e-79,1.0396843451860702e-79]",0.0
326,806136313426694144,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia 05 de Dezembro, às 10h00. https://t.co/QpAelz6368",0,"['ccr', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '05', 'de', 'dezembro,', 'às', '10h00.', 'https://t.co/qpaelz6368']","['ccr', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '05', 'de', 'dezembro,', 'às', '10h00.', 'https://t.co/qpaelz6368']","(65536,[4584,8462,18454,34202,34240,36449,40049,41112,46257,47558,51852,52663,56168,57134,61490],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4584,8462,18454,34202,34240,36449,40049,41112,46257,47558,51852,52663,56168,57134,61490],[5.027632870464827,1.6903392907821515,1.9236870122706031,3.447182494903979,2.2071046859359265,0.8838735886242287,1.7586072619111544,3.905490084386523,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897,3.3359568597937543,0.0])",0.0,"[-191.5037353131529,-334.94487391832445,-342.00674476679444,-367.54329896362225,-367.3841339390684,-367.93025962986314,-367.4021780121233,-366.7660975261627,-367.9314881040093,-367.6214251688483,-366.7718663663163,-367.93380076033424,-367.9352512140033,-366.8792603000627,-367.93025962986314,-367.9337602820794]","[1.0,5.061800517245187e-63,4.338838493056543e-66,3.52361873086844e-77,4.131553699383464e-77,2.3929522240046857e-77,4.057672208679455e-77,7.665194963348362e-77,2.3900143489857268e-77,3.2588106738641645e-77,7.621102980937676e-77,2.384493453612322e-77,2.3810373633889556e-77,6.845059653690956e-77,2.3929522240046857e-77,2.3845899756995253e-77]",0.0
327,806954076068073472,valor_ri,Itaú Unibanco Holding publica aviso aos acionistas sobre agrupamento das ações resultantes da bonificação em ações. https://t.co/5ueTfeMiLy,0,"['itaú', 'unibanco', 'holding', 'publica', 'aviso', 'aos', 'acionistas', 'sobre', 'agrupamento', 'das', 'ações', 'resultantes', 'da', 'bonificação', 'em', 'ações.', 'https://t.co/5uetfemily']","['itaú', 'unibanco', 'holding', 'publica', 'aviso', 'aos', 'acionistas', 'sobre', 'agrupamento', 'das', 'ações', 'resultantes', 'da', 'bonificação', 'em', 'ações.', 'https://t.co/5uetfemily']","(65536,[4248,4469,4476,5034,8985,19013,29499,29731,30535,30711,30796,31324,37955,46257,54974,56168,58033],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4248,4469,4476,5034,8985,19013,29499,29731,30535,30711,30796,31324,37955,46257,54974,56168,58033],[3.589152756174366,3.189353385601879,0.0,3.6593570148476147,4.6709579265260945,3.2123429038265776,0.0,3.7546671946519394,2.3388140312905046,0.0,0.0,5.469465622743866,2.93049175168559,1.0492872221056082,3.623638932245535,1.3210538392514897,1.766792846497594])",0.0,"[-265.9987163247853,-367.7844795677036,-397.81437182601485,-456.5934585354934,-456.99288163977525,-456.9758541918649,-457.0153771506077,-455.81724798553626,-456.977385728197,-456.99412076703993,-448.4779437761432,-455.18222356354426,-456.98207719011793,-456.25459318849323,-456.9758541918649,-456.98021844818396]","[1.0,6.237415674161332e-45,5.66484703542423e-58,1.6817257659453182e-83,1.1279450118366033e-83,1.1473154836100125e-83,1.1028545816971562e-83,3.6547623031709226e-83,1.1455596731494478e-83,1.1265482100057152e-83,5.6270199630253766e-80,6.896785819043641e-83,1.1401979106513074e-83,2.360057197087458e-83,1.1473154836100125e-83,1.1423192151889673e-83]",0.0
328,808673012639821824,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia 27 de Outubro, às 10h00. https://t.co/lx6p13D76L",0,"['ccr', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '27', 'de', 'outubro,', 'às', '10h00.', 'https://t.co/lx6p13d76l']","['ccr', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '27', 'de', 'outubro,', 'às', '10h00.', 'https://t.co/lx6p13d76l']","(65536,[8462,17782,18454,34202,34240,36449,39173,40049,44930,46257,47558,51852,52663,56168,57134],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,17782,18454,34202,34240,36449,39173,40049,44930,46257,47558,51852,52663,56168,57134],[1.6903392907821515,4.370853334075757,1.9236870122706031,3.447182494903979,2.2071046859359265,0.8838735886242287,0.0,1.7586072619111544,4.370853334075757,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897,3.3359568597937543])",0.0,"[-189.59727808893183,-320.01084114582744,-339.85525131085797,-365.4203155813453,-365.2611790602353,-365.80738507883524,-365.279117009635,-364.6430905208208,-365.80860632788495,-365.49846444437264,-364.6488254323597,-365.81090538265,-365.81234730568156,-364.75623670177106,-365.80738507883524,-365.8108651424622]","[1.0,2.3020205649289817e-57,5.543593383541998e-66,4.375473174479453e-77,5.1302335745013734e-77,2.971138375044669e-77,5.039028168793615e-77,9.518523370695471e-77,2.967512089876959e-77,4.046554608481151e-77,9.46409171074571e-77,2.9606974536789556e-77,2.9564314322074483e-77,8.500232768938239e-77,2.971138375044669e-77,2.9608165950975907e-77]",0.0
329,809005100710633472,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia 23 de Novembro, às 18h00. https://t.co/c0xEDoi31J",0,"['ccr', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '23', 'de', 'novembro,', 'às', '18h00.', 'https://t.co/c0xedoi31j']","['ccr', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '23', 'de', 'novembro,', 'às', '18h00.', 'https://t.co/c0xedoi31j']","(65536,[8462,10028,13585,18454,22283,31351,34202,34240,36449,40049,46257,47558,51852,52663,56168],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,10028,13585,18454,22283,31351,34202,34240,36449,40049,46257,47558,51852,52663,56168],[1.6903392907821515,5.87493073085203,3.9531181333757774,1.9236870122706031,0.0,5.268794927281715,3.447182494903979,2.2071046859359265,0.8838735886242287,1.7586072619111544,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897])",0.0,"[-223.10305089629836,-357.5493586944912,-373.79043358475326,-398.90581275691534,-398.7462266552775,-399.2911656755039,-398.7658384771087,-398.12896029943647,-399.2925008849107,-398.983604241854,-398.1352303619064,-399.2950144750333,-399.29659095052443,-398.24236819848426,-399.2911656755039,-399.29497047984876]","[1.0,4.080472083471745e-59,3.608288099303631e-66,4.465094148179047e-77,5.237668211896369e-77,3.0372040788985976e-77,5.135948708788539e-77,9.709868674110726e-77,3.0331514815773067e-77,4.130914516330371e-77,9.649177658012603e-77,3.0255369558801475e-77,3.020771028692522e-77,8.668838883529964e-77,3.0372040788985976e-77,3.0256700678650644e-77]",0.0
